date,kind,ts_code,name,weight,nav
2022-01-07,weekly,159980.SZ,有色ETF大成,0.3141470383291941,2255167.183515408
2022-01-14,weekly,159867.SZ,畜牧ETF,0.23374097967325835,2264934.0781466085
2022-01-14,weekly,159980.SZ,有色ETF大成,0.2822808905342119,2264934.0781466085
2022-01-14,weekly,159985.SZ,豆粕ETF华夏,0.3061890238825998,2264934.0781466085
2022-01-21,weekly,159980.SZ,有色ETF大成,0.19246177385014873,2280127.412530595
2022-01-21,weekly,159934.SZ,黄金ETF易方达,0.3537739066799335,2280127.412530595
2022-01-21,weekly,518880.SH,黄金ETF,0.3537643194699178,2280127.412530595
2022-01-21,weekly,159867.SZ,畜牧ETF,0.09999999999999998,2280127.412530595
2022-01-28,weekly_regime,518880.SH,黄金ETF,0.3,2237025.92539119
2022-01-28,weekly_regime,511010.SH,国债ETF国泰,0.2,2237025.92539119
2022-01-28,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2237025.92539119
2022-01-28,weekly_regime,515080.SH,中证红利ETF招商,0.15,2237025.92539119
2022-01-28,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2237025.92539119
2022-02-11,weekly_regime,518880.SH,黄金ETF,0.3,2306991.69015183
2022-02-11,weekly_regime,511010.SH,国债ETF国泰,0.2,2306991.69015183
2022-02-11,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2306991.69015183
2022-02-11,weekly_regime,515080.SH,中证红利ETF招商,0.15,2306991.69015183
2022-02-11,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2306991.69015183
2022-02-18,weekly,159985.SZ,豆粕ETF华夏,0.19468272691104196,2338277.9013145044
2022-02-18,weekly,159980.SZ,有色ETF大成,0.20686016585138042,2338277.9013145044
2022-02-18,weekly,159934.SZ,黄金ETF易方达,0.35385573602723186,2338277.9013145044
2022-02-18,weekly,159867.SZ,畜牧ETF,0.08393318097662822,2338277.9013145044
2022-02-25,weekly,159985.SZ,豆粕ETF华夏,0.15210414360780314,2348746.9749692455
2022-02-25,weekly,518880.SH,黄金ETF,0.28371481137442417,2348746.9749692455
2022-02-25,weekly,159934.SZ,黄金ETF易方达,0.2843316675310612,2348746.9749692455
2022-02-25,weekly,159867.SZ,畜牧ETF,0.08001673583480982,2348746.9749692455
2022-03-04,weekly,518880.SH,黄金ETF,0.28779299435193484,2366973.2770471824
2022-03-04,weekly,159934.SZ,黄金ETF易方达,0.28887740784132765,2366973.2770471824
2022-03-04,weekly,159985.SZ,豆粕ETF华夏,0.1535723287315244,2366973.2770471824
2022-03-04,weekly,159867.SZ,畜牧ETF,0.08113808121386519,2366973.2770471824
2022-03-11,weekly_regime,518880.SH,黄金ETF,0.3,2419845.9300382156
2022-03-11,weekly_regime,511010.SH,国债ETF国泰,0.2,2419845.9300382156
2022-03-11,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2419845.9300382156
2022-03-11,weekly_regime,515080.SH,中证红利ETF招商,0.15,2419845.9300382156
2022-03-11,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2419845.9300382156
2022-03-18,weekly_regime,518880.SH,黄金ETF,0.3,2386139.7173523563
2022-03-18,weekly_regime,511010.SH,国债ETF国泰,0.2,2386139.7173523563
2022-03-18,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2386139.7173523563
2022-03-18,weekly_regime,515080.SH,中证红利ETF招商,0.15,2386139.7173523563
2022-03-18,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2386139.7173523563
2022-03-25,weekly_regime,518880.SH,黄金ETF,0.3,2423720.8807378593
2022-03-25,weekly_regime,511010.SH,国债ETF国泰,0.2,2423720.8807378593
2022-03-25,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2423720.8807378593
2022-03-25,weekly_regime,515080.SH,中证红利ETF招商,0.15,2423720.8807378593
2022-03-25,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2423720.8807378593
2022-04-01,weekly_regime,518880.SH,黄金ETF,0.3,2440478.803047974
2022-04-01,weekly_regime,511010.SH,国债ETF国泰,0.2,2440478.803047974
2022-04-01,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2440478.803047974
2022-04-01,weekly_regime,515080.SH,中证红利ETF招商,0.15,2440478.803047974
2022-04-01,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2440478.803047974
2022-04-08,weekly_regime,518880.SH,黄金ETF,0.3,2448502.8746326864
2022-04-08,weekly_regime,511010.SH,国债ETF国泰,0.2,2448502.8746326864
2022-04-08,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2448502.8746326864
2022-04-08,weekly_regime,515080.SH,中证红利ETF招商,0.15,2448502.8746326864
2022-04-08,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2448502.8746326864
2022-04-15,weekly_regime,518880.SH,黄金ETF,0.3,2482575.957481999
2022-04-15,weekly_regime,511010.SH,国债ETF国泰,0.2,2482575.957481999
2022-04-15,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2482575.957481999
2022-04-15,weekly_regime,515080.SH,中证红利ETF招商,0.15,2482575.957481999
2022-04-15,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2482575.957481999
2022-04-22,weekly_regime,518880.SH,黄金ETF,0.3,2436942.6809482076
2022-04-22,weekly_regime,511010.SH,国债ETF国泰,0.2,2436942.6809482076
2022-04-22,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2436942.6809482076
2022-04-22,weekly_regime,515080.SH,中证红利ETF招商,0.15,2436942.6809482076
2022-04-22,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2436942.6809482076
2022-04-29,weekly_regime,518880.SH,黄金ETF,0.3,2422773.4037449416
2022-04-29,weekly_regime,511010.SH,国债ETF国泰,0.2,2422773.4037449416
2022-04-29,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2422773.4037449416
2022-04-29,weekly_regime,515080.SH,中证红利ETF招商,0.15,2422773.4037449416
2022-04-29,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2422773.4037449416
2022-05-06,weekly_regime,518880.SH,黄金ETF,0.3,2401071.535752426
2022-05-06,weekly_regime,511010.SH,国债ETF国泰,0.2,2401071.535752426
2022-05-06,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2401071.535752426
2022-05-06,weekly_regime,515080.SH,中证红利ETF招商,0.15,2401071.535752426
2022-05-06,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2401071.535752426
2022-05-13,weekly_regime,518880.SH,黄金ETF,0.3,2403510.9791692747
2022-05-13,weekly_regime,511010.SH,国债ETF国泰,0.2,2403510.9791692747
2022-05-13,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2403510.9791692747
2022-05-13,weekly_regime,515080.SH,中证红利ETF招商,0.15,2403510.9791692747
2022-05-13,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2403510.9791692747
2022-05-20,weekly_regime,518880.SH,黄金ETF,0.3,2434083.0521137863
2022-05-20,weekly_regime,511010.SH,国债ETF国泰,0.2,2434083.0521137863
2022-05-20,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2434083.0521137863
2022-05-20,weekly_regime,515080.SH,中证红利ETF招商,0.15,2434083.0521137863
2022-05-20,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2434083.0521137863
2022-05-27,weekly_regime,518880.SH,黄金ETF,0.3,2472574.476526794
2022-05-27,weekly_regime,511010.SH,国债ETF国泰,0.2,2472574.476526794
2022-05-27,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2472574.476526794
2022-05-27,weekly_regime,515080.SH,中证红利ETF招商,0.15,2472574.476526794
2022-05-27,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2472574.476526794
2022-06-10,weekly_regime,518880.SH,黄金ETF,0.3,2497560.1922996496
2022-06-10,weekly_regime,511010.SH,国债ETF国泰,0.2,2497560.1922996496
2022-06-10,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2497560.1922996496
2022-06-10,weekly_regime,515080.SH,中证红利ETF招商,0.15,2497560.1922996496
2022-06-10,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2497560.1922996496
2022-06-17,weekly_regime,518880.SH,黄金ETF,0.3,2474197.676789799
2022-06-17,weekly_regime,511010.SH,国债ETF国泰,0.2,2474197.676789799
2022-06-17,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2474197.676789799
2022-06-17,weekly_regime,515080.SH,中证红利ETF招商,0.15,2474197.676789799
2022-06-17,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2474197.676789799
2022-06-24,weekly_regime,518880.SH,黄金ETF,0.3,2442786.358047653
2022-06-24,weekly_regime,511010.SH,国债ETF国泰,0.2,2442786.358047653
2022-06-24,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2442786.358047653
2022-06-24,weekly_regime,515080.SH,中证红利ETF招商,0.15,2442786.358047653
2022-06-24,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2442786.358047653
2022-07-01,weekly_regime,518880.SH,黄金ETF,0.3,2454806.309237289
2022-07-01,weekly_regime,511010.SH,国债ETF国泰,0.2,2454806.309237289
2022-07-01,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2454806.309237289
2022-07-01,weekly_regime,515080.SH,中证红利ETF招商,0.15,2454806.309237289
2022-07-01,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2454806.309237289
2022-07-08,weekly_regime,518880.SH,黄金ETF,0.3,2418446.1103844047
2022-07-08,weekly_regime,511010.SH,国债ETF国泰,0.2,2418446.1103844047
2022-07-08,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2418446.1103844047
2022-07-08,weekly_regime,515080.SH,中证红利ETF招商,0.15,2418446.1103844047
2022-07-08,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2418446.1103844047
2022-07-15,weekly_regime,518880.SH,黄金ETF,0.3,2389740.0579852276
2022-07-15,weekly_regime,511010.SH,国债ETF国泰,0.2,2389740.0579852276
2022-07-15,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2389740.0579852276
2022-07-15,weekly_regime,515080.SH,中证红利ETF招商,0.15,2389740.0579852276
2022-07-15,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2389740.0579852276
2022-07-22,weekly_regime,518880.SH,黄金ETF,0.3,2396272.053465869
2022-07-22,weekly_regime,511010.SH,国债ETF国泰,0.2,2396272.053465869
2022-07-22,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2396272.053465869
2022-07-22,weekly_regime,515080.SH,中证红利ETF招商,0.15,2396272.053465869
2022-07-22,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2396272.053465869
2022-07-29,weekly_regime,518880.SH,黄金ETF,0.3,2432000.4899361827
2022-07-29,weekly_regime,511010.SH,国债ETF国泰,0.2,2432000.4899361827
2022-07-29,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2432000.4899361827
2022-07-29,weekly_regime,515080.SH,中证红利ETF招商,0.15,2432000.4899361827
2022-07-29,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2432000.4899361827
2022-08-05,weekly_regime,518880.SH,黄金ETF,0.3,2420118.6441836148
2022-08-05,weekly_regime,511010.SH,国债ETF国泰,0.2,2420118.6441836148
2022-08-05,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2420118.6441836148
2022-08-05,weekly_regime,515080.SH,中证红利ETF招商,0.15,2420118.6441836148
2022-08-05,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2420118.6441836148
2022-08-12,weekly,159980.SZ,有色ETF大成,0.1795815336069108,2462412.442212025
2022-08-12,weekly,518880.SH,黄金ETF,0.3606328082720209,2462412.442212025
2022-08-12,weekly,159934.SZ,黄金ETF易方达,0.35978565812106833,2462412.442212025
2022-08-12,weekly,512010.SH,医药ETF,0.09999999999999987,2462412.442212025
2022-08-19,weekly,159980.SZ,有色ETF大成,0.2249376739738173,2422240.9176481715
2022-08-19,weekly,159985.SZ,豆粕ETF华夏,0.21774892304215088,2422240.9176481715
2022-08-19,weekly,159934.SZ,黄金ETF易方达,0.4573134029840318,2422240.9176481715
2022-08-19,weekly,512800.SH,银行ETF华宝,0.09999999999999998,2422240.9176481715
2022-08-26,weekly_regime,518880.SH,黄金ETF,0.3,2462677.1757066883
2022-08-26,weekly_regime,511010.SH,国债ETF国泰,0.2,2462677.1757066883
2022-08-26,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2462677.1757066883
2022-08-26,weekly_regime,515080.SH,中证红利ETF招商,0.15,2462677.1757066883
2022-08-26,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2462677.1757066883
2022-09-02,weekly,159985.SZ,豆粕ETF华夏,0.40514346396333784,2433499.547856255
2022-09-02,weekly,512800.SH,银行ETF华宝,0.5948565360366622,2433499.547856255
2022-09-09,weekly,159985.SZ,豆粕ETF华夏,0.595929449890973,2458369.65239531
2022-09-09,weekly,512010.SH,医药ETF,0.0662143833212192,2458369.65239531
2022-09-16,weekly,159985.SZ,豆粕ETF华夏,0.27504767602993924,2504325.0860596388
2022-09-16,weekly,512800.SH,银行ETF华宝,0.4083259520209747,2504325.0860596388
2022-09-16,weekly,159980.SZ,有色ETF大成,0.29223498704635753,2504325.0860596388
2022-09-23,weekly,159985.SZ,豆粕ETF华夏,0.3573331885644223,2516476.4578528716
2022-09-23,weekly,159980.SZ,有色ETF大成,0.3781601708743965,2516476.4578528716
2022-09-23,weekly,159883.SZ,医疗器械ETF,0.08172148438209095,2516476.4578528716
2022-09-30,weekly_regime,518880.SH,黄金ETF,0.3,2523443.4804797275
2022-09-30,weekly_regime,511010.SH,国债ETF国泰,0.2,2523443.4804797275
2022-09-30,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2523443.4804797275
2022-09-30,weekly_regime,515080.SH,中证红利ETF招商,0.15,2523443.4804797275
2022-09-30,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2523443.4804797275
2022-10-14,weekly,159985.SZ,豆粕ETF华夏,0.16660323527913706,2528681.1595914545
2022-10-14,weekly,518880.SH,黄金ETF,0.3671137516738993,2528681.1595914545
2022-10-14,weekly,159934.SZ,黄金ETF易方达,0.36628301304696365,2528681.1595914545
2022-10-14,weekly,515170.SH,食品ETF华夏,0.09999999999999998,2528681.1595914545
2022-10-21,weekly,159934.SZ,黄金ETF易方达,0.36663776414897503,2477529.7273773495
2022-10-21,weekly,518880.SH,黄金ETF,0.3672105751550149,2477529.7273773495
2022-10-21,weekly,159985.SZ,豆粕ETF华夏,0.1661516606960101,2477529.7273773495
2022-10-21,weekly,515170.SH,食品ETF华夏,0.09999999999999998,2477529.7273773495
2022-10-28,weekly_regime,518880.SH,黄金ETF,0.3,2476059.216190551
2022-10-28,weekly_regime,511010.SH,国债ETF国泰,0.2,2476059.216190551
2022-10-28,weekly_regime,511260.SH,十年国债ETF国泰,0.2,2476059.216190551
2022-10-28,weekly_regime,515080.SH,中证红利ETF招商,0.15,2476059.216190551
2022-10-28,weekly_regime,515220.SH,煤炭ETF国泰,0.15,2476059.216190551
2022-11-04,weekly,159985.SZ,豆粕ETF华夏,0.22105797679706793,2483796.5519448933
2022-11-04,weekly,159980.SZ,有色ETF大成,0.2166826964667314,2483796.5519448933
2022-11-04,weekly,159934.SZ,黄金ETF易方达,0.4622593267362007,2483796.5519448933
2022-11-11,weekly,159985.SZ,豆粕ETF华夏,0.22264623546639037,2561822.7972036307
2022-11-11,weekly,159980.SZ,有色ETF大成,0.21765332365240253,2561822.7972036307
2022-11-11,weekly,518880.SH,黄金ETF,0.45970044088120715,2561822.7972036307
2022-11-18,weekly,159980.SZ,有色ETF大成,0.21898428286679675,2538315.2239434686
2022-11-18,weekly,515210.SH,钢铁ETF国泰,0.20922791878565103,2538315.2239434686
2022-11-18,weekly,159934.SZ,黄金ETF易方达,0.47178779834755225,2538315.2239434686
2022-11-25,weekly,159980.SZ,有色ETF大成,0.1650623907438243,2546842.4137687227
2022-11-25,weekly,159934.SZ,黄金ETF易方达,0.3693795054263541,2546842.4137687227
2022-11-25,weekly,518880.SH,黄金ETF,0.36555810382982157,2546842.4137687227
2022-12-02,weekly,159934.SZ,黄金ETF易方达,0.368977203395568,2563958.6729918947
2022-12-02,weekly,518880.SH,黄金ETF,0.364382699445496,2563958.6729918947
2022-12-02,weekly,159980.SZ,有色ETF大成,0.16664009715893607,2563958.6729918947
2022-12-09,weekly,159985.SZ,豆粕ETF华夏,0.4385863588210874,2549178.6187617406
2022-12-09,weekly,159980.SZ,有色ETF大成,0.4437658981507609,2549178.6187617406
2022-12-09,weekly,513100.SH,纳指ETF,0.0980391396635389,2549178.6187617406
2022-12-16,weekly,159985.SZ,豆粕ETF华夏,0.439360431084982,2492080.3049213667
2022-12-16,weekly,159980.SZ,有色ETF大成,0.43907198924154744,2492080.3049213667
2022-12-16,weekly,513100.SH,纳指ETF,0.09760360225850324,2492080.3049213667
2022-12-23,weekly_regime,518880.SH,黄金ETF,0.3,2502966.5325118178
2022-12-23,weekly_regime,511010.SH,国债ETF国泰,0.2,2502966.5325118178
