date,kind,ts_code,name,weight,nav
2023-01-06,weekly,518880.SH,黄金ETF,0.4045452433092852,1569859.579266187
2023-01-13,weekly,159934.SZ,黄金ETF易方达,0.4132462961581618,1595489.6897066208
2023-01-13,weekly,518880.SH,黄金ETF,0.4054097366898544,1595489.6897066208
2023-01-13,weekly,159985.SZ,豆粕ETF华夏,0.1813439671519838,1595489.6897066208
2023-01-20,weekly,159934.SZ,黄金ETF易方达,0.4259312952261354,1614086.5033985467
2023-01-20,weekly,518880.SH,黄金ETF,0.41788103804564036,1614086.5033985467
2023-01-20,weekly,513100.SH,纳指ETF,0.1561876667282242,1614086.5033985467
2023-02-03,weekly,513100.SH,纳指ETF,0.1562325995928803,1621131.1000745397
2023-02-03,weekly,518880.SH,黄金ETF,0.41637992594029977,1621131.1000745397
2023-02-03,weekly,159934.SZ,黄金ETF易方达,0.42738747446681996,1621131.1000745397
2023-02-10,weekly,513100.SH,纳指ETF,0.2905126147233911,1591524.2760131995
2023-02-10,weekly,513500.SH,标普500ETF,0.34971913857218667,1591524.2760131995
2023-02-10,weekly,159985.SZ,豆粕ETF华夏,0.3597682467044222,1591524.2760131995
2023-02-17,weekly,513100.SH,纳指ETF,0.4534480396061623,1595064.8772912337
2023-02-17,weekly,513500.SH,标普500ETF,0.5465519603938376,1595064.8772912337
2023-02-24,weekly,513500.SH,标普500ETF,0.5450769412078612,1584357.6396471225
2023-02-24,weekly,513100.SH,纳指ETF,0.45492305879213873,1584357.6396471225
2023-03-03,weekly,518880.SH,黄金ETF,0.4919917990361022,1565225.4889404397
2023-03-03,weekly,159934.SZ,黄金ETF易方达,0.5080082009638979,1565225.4889404397
2023-03-10,weekly,518880.SH,黄金ETF,0.4908501725218433,1570469.6189385122
2023-03-10,weekly,159934.SZ,黄金ETF易方达,0.5091498274781566,1570469.6189385122
2023-03-17,weekly,518880.SH,黄金ETF,0.41403918305435333,1624135.2372305922
2023-03-17,weekly,159934.SZ,黄金ETF易方达,0.4299682633753406,1624135.2372305922
2023-03-17,weekly,513100.SH,纳指ETF,0.15599255357030611,1624135.2372305922
2023-03-24,weekly,159934.SZ,黄金ETF易方达,0.4238210454066705,1650316.5045704287
