trade_date,strategy,benchmark
2022-02-28,1.5027401836942427,1.1017112557242708
2022-03-01,1.510250186675241,1.1108700891781151
2022-03-02,1.5195755328851865,1.1024343215232586
2022-03-03,1.5161834546152804,1.0954446854663775
2022-03-04,1.519239851312824,1.0831525668835864
2022-03-07,1.5439474164025866,1.0474813208001927
2022-03-08,1.5585962940479188,1.027717522294529
2022-03-09,1.571866961362322,1.0180766449746927
2022-03-10,1.540824235463154,1.0325379609544467
2022-03-11,1.5479556668680925,1.0392865750783322
2022-03-14,1.5344991243188038,1.0055435044589056
2022-03-15,1.487918789050668,0.957580139792721
2022-03-16,1.4945900099380924,0.9992769342010123
2022-03-17,1.5087850834567738,1.0195227765726682
2022-03-18,1.5264218441293025,1.0262713906965535
2022-03-21,1.5309473628083123,1.024825259098578
2022-03-22,1.5449580491434916,1.0238611713665944
2022-03-23,1.541103952899725,1.0298867196914918
2022-03-24,1.5476913703439157,1.0233791275006026
2022-03-25,1.5504626311869898,1.004820438659918
2022-03-28,1.5553365626399556,0.9987948903350206
2022-03-29,1.5551469327969971,0.9944564955410943
2022-03-30,1.550022211344086,1.0241021932995902
2022-03-31,1.5576291509411437,1.0166305133767173
2022-04-01,1.5611827320495455,1.0289226319595084
2022-04-06,1.5606848356727039,1.0260303687635575
2022-04-07,1.5587505991872783,1.0134972282477706
2022-04-08,1.5663157583979572,1.0202458423716558
2022-04-11,1.560665377252093,0.9884309472161966
2022-04-12,1.5636967669562858,1.0053024825259098
2022-04-13,1.5754045954972018,0.997589780670041
2022-04-14,1.5950004498933235,1.0081947457218607
2022-04-15,1.588112427357181,1.007712701855869
2022-04-18,1.5773480581091166,1.0028922631959507
2022-04-19,1.5830994998511607,0.9963846710050616
2022-04-20,1.556864043780364,0.9795131356953483
2022-04-21,1.5552519699073777,0.9631236442516269
2022-04-22,1.5589206625107006,0.965533863581586
2022-04-25,1.531248857175762,0.9190166305133768
2022-04-26,1.5106564614000433,0.9117859725234996
2022-04-27,1.5230606971491005,0.9373342974210652
2022-04-28,1.5347927605682279,0.9436008676789588
2022-04-29,1.549856526871524,0.967703060978549
2022-05-05,1.5471659502940416,0.9640877319836105
2022-05-06,1.5359737668488511,0.940708604483008
2022-05-09,1.5350995420682798,0.932995902627139
2022-05-10,1.5272600696100658,0.9438418896119547
2022-05-11,1.5309269810564106,0.9570980959267293
2022-05-12,1.5293469224639415,0.9522776572668112
2022-05-13,1.537534287240768,0.9597493371896844
2022-05-16,1.542983008456086,0.9522776572668112
2022-05-17,1.547810236875371,0.9640877319836105
2022-05-18,1.538539271022867,0.9607134249216679
2022-05-19,1.5413697962968977,0.962882622318631
2022-05-20,1.5570913480537205,0.9831284646902867
2022-05-23,1.5602375681428287,0.9754157628344179
2022-05-24,1.5548363472625961,0.9556519643287539
2022-05-25,1.5643110931424349,0.9597493371896844
2022-05-26,1.5774076525810852,0.9621595565196432
2022-05-27,1.5817144453945076,0.9645697758496022
2022-05-30,1.574553771357378,0.9701132803085082
2022-05-31,1.5716540710153342,0.9855386840202459
2022-06-01,1.5739683066113268,0.9840925524222705
2022-06-02,1.5688121963250579,0.9867437936852255
2022-06-06,1.576268355191129,1.0065075921908895
2022-06-07,1.5756434593298942,1.007953723788865
2022-06-08,1.5927482782068458,1.0180766449746927
2022-06-09,1.5937316589060873,1.009881899252832
2022-06-10,1.5976978942012594,1.0238611713665944
2022-06-13,1.5999299811996015,1.0113280308508072
2022-06-14,1.5998701739458296,1.0209689081706435
2022-06-15,1.590099778869302,1.0327789828874427
2022-06-16,1.579378556614529,1.0262713906965535
2022-06-17,1.5827528122174834,1.041455772475295
2022-06-20,1.5655890754175354,1.046517233068209
2022-06-21,1.5656150540411522,1.0460351892022173
2022-06-22,1.558496642685196,1.0339840925524222
2022-06-23,1.5670830256000068,1.052060737527115
2022-06-24,1.5626588829647907,1.0636297903109184
2022-06-27,1.5729360556848146,1.0751988430947217
