date,kind,ts_code,name,weight,nav
2025-08-29,weekly,513100.SH,纳指ETF,0.26836870082117553,1401607.3334487958
2025-09-05,weekly,518880.SH,黄金ETF,0.45177325888488185,1405931.3074894962
2025-09-05,weekly,159934.SZ,黄金ETF易方达,0.4482267411151181,1405931.3074894962
2025-09-05,weekly,513500.SH,标普500ETF,0.05271445525605382,1405931.3074894962
2025-09-05,weekly,513100.SH,纳指ETF,0.04728554474394616,1405931.3074894962
2025-09-12,weekly,518880.SH,黄金ETF,0.3696317228994323,1434789.5459140232
2025-09-12,weekly,159934.SZ,黄金ETF易方达,0.3665921715842318,1434789.5459140232
2025-09-12,weekly,513500.SH,标普500ETF,0.26377610551633596,1434789.5459140232
2025-09-19,weekly,159934.SZ,黄金ETF易方达,0.3741793129223721,1432452.7780045352
2025-09-19,weekly,518880.SH,黄金ETF,0.37691412543892866,1432452.7780045352
2025-09-19,weekly,513100.SH,纳指ETF,0.24890656163869923,1432452.7780045352
2025-09-25,intraday_switch,518880.SH,黄金ETF,0.41764035860306364,1501438.9530246342
2025-09-25,intraday_switch,513100.SH,纳指ETF,0.2758013527362096,1501438.9530246342
2025-09-25,intraday_switch,513500.SH,标普500ETF,0.30655828866072676,1501438.9530246342
2025-09-26,weekly,159934.SZ,黄金ETF易方达,0.3015958853460526,1501153.6130129793
2025-09-26,weekly,513100.SH,纳指ETF,0.22444608261072432,1501153.6130129793
2025-09-26,weekly,518880.SH,黄金ETF,0.3368443553222765,1501153.6130129793
2025-10-09,intraday_switch,518880.SH,黄金ETF,0.4151796959666693,1580662.8244068632
2025-10-09,intraday_switch,513100.SH,纳指ETF,0.2766424755732513,1580662.8244068632
2025-10-09,intraday_switch,513500.SH,标普500ETF,0.30817782846007935,1580662.8244068632
2025-10-10,weekly,513100.SH,纳指ETF,0.28271681114699737,1574123.8662389843
2025-10-10,weekly,518880.SH,黄金ETF,0.4020113418341892,1574123.8662389843
2025-10-10,weekly,513500.SH,标普500ETF,0.3152718470188135,1574123.8662389843
2025-10-17,weekly,513100.SH,纳指ETF,0.438293900293101,1618430.5191218506
2025-10-17,weekly,513500.SH,标普500ETF,0.48733930990719443,1618430.5191218506
2025-10-24,weekly,159934.SZ,黄金ETF易方达,0.17601528844263192,1688858.0985566005
2025-10-24,weekly,518880.SH,黄金ETF,0.19065882584858823,1688858.0985566005
2025-10-24,weekly,513100.SH,纳指ETF,0.15039135231907821,1688858.0985566005
2025-10-31,weekly,513100.SH,纳指ETF,0.2495229486820521,1687436.2997242147
2025-10-31,weekly,513500.SH,标普500ETF,0.27594493005873405,1687436.2997242147
2025-10-31,weekly,518880.SH,黄金ETF,0.31698922668384133,1687436.2997242147
2025-11-07,weekly,513100.SH,纳指ETF,0.254891080677228,1661216.9616198477
2025-11-07,weekly,513500.SH,标普500ETF,0.281535416197543,1661216.9616198477
2025-11-07,weekly,159985.SZ,豆粕ETF华夏,0.45742823153038104,1661216.9616198477
2025-11-14,weekly,513500.SH,标普500ETF,0.2795374882880207,1682120.660998876
2025-11-14,weekly,159985.SZ,豆粕ETF华夏,0.4670946298893667,1682120.660998876
2025-11-14,weekly,513100.SH,纳指ETF,0.2533678818226125,1682120.660998876
2025-11-21,weekly,159934.SZ,黄金ETF易方达,0.24828657676510105,1639361.6845432597
2025-11-21,weekly,518880.SH,黄金ETF,0.26837522321968443,1639361.6845432597
2025-11-21,weekly,159985.SZ,豆粕ETF华夏,0.38333820001521457,1639361.6845432597
2025-11-21,weekly,513500.SH,标普500ETF,0.052825942002400136,1639361.6845432597
2025-11-21,weekly,513100.SH,纳指ETF,0.04717405799759984,1639361.6845432597
2025-11-28,weekly,159985.SZ,豆粕ETF华夏,0.3949832709270421,1684109.36488688
